1605443034.978055, 0
1605443035.006068, 2
1605443035.021390, 0
1605443035.035306, 2
1605443035.049382, 6
1605443035.066018, 3
1605443035.079488, 9
1605443035.092906, 16
1605443035.108571, 17
1605443035.122001, 20
1605443035.136025, 23
1605443035.150266, 27
1605443035.164629, 32
1605443035.178125, 36
1605443035.195153, 41
1605443035.209881, 44
1605443035.223096, 46
1605443035.237073, 50
1605443035.253892, 55
1605443035.275216, 61
1605443035.288376, 63
1605443035.303021, 68
1605443035.316967, 72
1605443035.331087, 77
1605443035.345877, 81
1605443035.359486, 83
1605443035.372993, 89
1605443035.389101, 93
1605443035.402492, 97
1605443035.417227, 101
1605443035.432391, 105
1605443035.446544, 107
1605443035.460466, 113
1605443035.475392, 117
1605443035.488755, 118
1605443035.502480, 123
1605443035.516798, 128
1605443035.530318, 132
1605443035.543834, 134
1605443035.558743, 140
1605443035.572160, 143
1605443035.585852, 146
1605443035.601025, 151
1605443035.614403, 154
1605443035.628285, 158
1605443035.643501, 162
1605443035.657844, 166
1605443035.672529, 170
1605443035.688281, 173
1605443035.703100, 178
1605443035.716135, 183
1605443035.734022, 187
1605443035.750268, 191
1605443035.764682, 196
1605443035.778017, 200
1605443035.791409, 200
1605443035.805195, 199
1605443035.818934, 199
1605443035.833379, 199
1605443035.849023, 200
1605443035.873450, 199
1605443035.887940, 200
1605443035.901916, 200
1605443035.916431, 200
1605443035.929867, 200
1605443035.945271, 200
1605443035.958983, 200
1605443035.971992, 200
1605443035.987903, 200
1605443036.002466, 200
1605443036.016618, 199
1605443036.030885, 200
1605443036.046820, 200
1605443036.061537, 200
1605443036.075394, 200
1605443036.088830, 200
1605443036.104102, 200
1605443036.117675, 199
1605443036.130901, 200
1605443036.155754, 200
1605443036.171788, 199
1605443036.186093, 200
1605443036.199267, 200
1605443036.214883, 199
1605443036.229433, 199
1605443036.242416, 200
1605443036.259590, 200
1605443036.273808, 200
1605443036.287208, 200
1605443036.303059, 199
1605443036.319257, 199
1605443036.333188, 200
1605443036.346785, 200
1605443036.361800, 200
1605443036.376559, 200
1605443036.389746, 200
1605443036.405440, 200
1605443036.419206, 200
1605443036.433210, 200
1605443036.446962, 199
1605443036.464185, 200
1605443036.481855, 200
1605443036.496367, 200
1605443036.510869, 200
1605443036.525195, 199
1605443036.538285, 199
1605443036.553359, 199
1605443036.567657, 200
1605443036.581382, 199
1605443036.596490, 199
1605443036.610389, 200
1605443036.624411, 200
1605443036.639456, 200
1605443036.653143, 200
1605443036.666936, 200
1605443036.682352, 200
1605443036.695780, 199
1605443036.709194, 199
1605443036.723724, 199
1605443036.737991, 200
1605443036.751514, 200
1605443036.770910, 199
1605443036.785227, 200
1605443036.798374, 198
1605443036.814505, 199
1605443036.829418, 199
1605443036.843000, 199
1605443036.857038, 200
1605443036.874430, 200
1605443036.888018, 200
1605443036.902475, 200
1605443036.919341, 200
1605443036.932735, 200
1605443036.947440, 199
1605443036.962911, 199
1605443036.976777, 200
1605443036.990110, 200
1605443037.007118, 200
1605443037.021810, 200
1605443037.035125, 200
1605443037.048580, 200
1605443037.065518, 200
1605443037.081873, 199
1605443037.095508, 200
1605443037.112891, 200
1605443037.126405, 199
1605443037.142721, 200
1605443037.155866, 200
1605443037.170146, 199
1605443037.189715, 199
1605443037.204638, 200
1605443037.221914, 200
1605443037.235187, 200
1605443037.249056, 199
1605443037.266370, 199
1605443037.279630, 200
1605443037.293245, 199
1605443037.309186, 200
1605443037.323275, 199
1605443037.336696, 200
1605443037.352473, 199
1605443037.367062, 200
1605443037.380494, 200
1605443037.393872, 199
1605443037.408378, 200
1605443037.422809, 198
1605443037.436912, 198
1605443037.451630, 199
1605443037.465321, 199
1605443037.478822, 199
1605443037.493700, 198
1605443037.507411, 197
1605443037.522931, 195
1605443037.536193, 194
1605443037.552678, 194
1605443037.567513, 194
1605443037.580906, 194
1605443037.594470, 198
1605443037.609192, 199
1605443037.623628, 200
1605443037.636986, 198
1605443037.652096, 200
1605443037.668063, 199
1605443037.687933, 198
1605443037.702698, 200
1605443037.715953, 200
1605443037.729377, 200
1605443037.743934, 200
1605443037.757332, 199
1605443037.770647, 199
1605443037.787725, 200
1605443037.801792, 199
1605443037.815926, 199
1605443037.831675, 200
1605443037.846716, 199
1605443037.860074, 200
1605443037.873539, 200
1605443037.889406, 199
1605443037.902829, 199
1605443037.916446, 196
1605443037.931098, 199
1605443037.944413, 198
1605443037.957936, 199
1605443037.974930, 199
1605443037.988515, 199
1605443038.001562, 200
1605443038.016110, 197
1605443038.029407, 195
1605443038.043428, 196
1605443038.058809, 195
1605443038.073555, 195
1605443038.086862, 195
1605443038.100496, 195
1605443038.115425, 195
1605443038.128829, 198
1605443038.142441, 199
1605443038.157230, 199
1605443038.171855, 199
1605443038.185508, 200
1605443038.200700, 200
1605443038.215900, 200
1605443038.229660, 200
1605443038.246469, 200
1605443038.274212, 197
1605443038.288344, 196
1605443038.301956, 195
1605443038.317269, 196
1605443038.330407, 198
1605443038.343653, 195
1605443038.357799, 193
1605443038.372750, 194
1605443038.386037, 193
1605443038.399659, 193
1605443038.413364, 193
1605443038.427854, 193
1605443038.441349, 193
1605443038.456551, 194
1605443038.471515, 194
1605443038.484817, 195
1605443038.498099, 199
1605443038.512561, 200
1605443038.526603, 199
1605443038.540126, 199
1605443038.555278, 199
1605443038.568977, 200
1605443038.582614, 199
1605443038.597215, 199
1605443038.610562, 199
1605443038.624277, 198
1605443038.639188, 199
1605443038.652963, 200
1605443038.666586, 198
1605443038.681307, 198
1605443038.694601, 198
1605443038.708258, 199
1605443038.723472, 200
1605443038.736831, 199
1605443038.750097, 197
1605443038.764712, 200
1605443038.779202, 199
1605443038.792719, 198
1605443038.807368, 200
1605443038.821495, 197
1605443038.834971, 200
1605443038.850344, 198
1605443038.866881, 195
1605443038.888379, 196
1605443038.902200, 195
1605443038.916454, 196
1605443038.933263, 194
1605443038.948021, 197
1605443038.961540, 194
1605443038.975300, 195
1605443038.989110, 194
1605443039.003146, 195
1605443039.016485, 193
1605443039.032186, 195
1605443039.045423, 195
1605443039.058783, 194
1605443039.074236, 194
1605443039.088122, 195
1605443039.101487, 200
1605443039.115902, 198
1605443039.130271, 197
1605443039.143815, 198
1605443039.160566, 198
1605443039.175015, 198
1605443039.188676, 199
1605443039.202113, 197
1605443039.216545, 199
1605443039.229791, 199
1605443039.243576, 197
1605443039.258393, 194
1605443039.271999, 200
1605443039.285315, 199
1605443039.299931, 200
1605443039.314278, 199
1605443039.328925, 198
1605443039.344579, 197
1605443039.359612, 197
1605443039.373264, 196
1605443039.386819, 197
1605443039.400433, 198
1605443039.413743, 196
1605443039.426904, 196
1605443039.441426, 197
1605443039.455672, 198
1605443039.470088, 198
1605443039.484525, 198
1605443039.502036, 199
1605443039.516564, 198
1605443039.535797, 199
1605443039.550964, 199
1605443039.565182, 197
1605443039.578843, 199
1605443039.593248, 199
1605443039.606902, 195
1605443039.620333, 192
1605443039.640599, 192
1605443039.660538, 191
1605443039.681468, 188
1605443039.704845, 184
1605443039.724467, 181
1605443039.742529, 177
1605443039.757393, 177
1605443039.784340, 168
1605443039.803000, 165
1605443039.817117, 162
1605443039.832198, 160
1605443039.846660, 157
1605443039.861232, 155
1605443039.874703, 150
1605443039.897287, 147
1605443039.912402, 145
1605443039.927919, 139
1605443039.941606, 139
1605443039.966410, 138
1605443039.981166, 138
1605443039.994924, 138
1605443040.007907, 139
1605443040.027985, 139
1605443040.043803, 138
1605443040.064175, 139
1605443040.079929, 140
1605443040.111310, 139
1605443040.131646, 137
1605443040.145128, 129
1605443040.165637, 123
1605443040.186069, 118
1605443040.201202, 113
1605443040.217979, 110
1605443040.230757, 103
1605443040.252104, 94
1605443040.272905, 86
1605443040.298482, 83
1605443040.312739, 84
1605443040.326475, 84
1605443040.340231, 82
1605443040.355692, 81
1605443040.370451, 81
1605443040.395157, 81
1605443040.410529, 80
1605443040.424279, 80
1605443040.439663, 79
1605443040.455760, 78
1605443040.469754, 77
1605443040.482846, 77
1605443040.498033, 77
1605443040.511057, 77
1605443040.528424, 76
1605443040.547626, 75
1605443040.562953, 76
1605443040.576377, 75
1605443040.589922, 76
1605443040.604512, 76
1605443040.618875, 76
1605443040.632304, 77
1605443040.648364, 76
1605443040.675243, 75
1605443040.690363, 76
1605443040.703849, 76
1605443040.717323, 76
1605443040.731993, 75
1605443040.745480, 74
1605443040.758771, 74
1605443040.773609, 72
1605443040.787777, 72
1605443040.800786, 72
1605443040.816548, 72
1605443040.832393, 73
1605443040.846262, 72
1605443040.859802, 72
1605443040.874970, 73
1605443040.888016, 73
1605443040.901401, 72
1605443040.916122, 74
1605443040.929551, 72
1605443040.943244, 73
1605443040.958095, 74
1605443040.971563, 73
1605443040.984981, 73
1605443041.002320, 73
1605443041.016096, 74
1605443041.029171, 74
1605443041.046129, 73
1605443041.060411, 74
1605443041.073511, 73
1605443041.089137, 73
1605443041.103882, 74
1605443041.117953, 73
1605443041.131883, 74
1605443041.146766, 74
1605443041.160289, 74
1605443041.173762, 74
1605443041.188077, 73
1605443041.201637, 73
1605443041.214793, 74
1605443041.229951, 74
1605443041.244375, 73
1605443041.263980, 74
1605443041.285250, 74
1605443041.298941, 73
1605443041.313821, 74
1605443041.328155, 74
1605443041.341645, 74
1605443041.358871, 74
1605443041.376039, 72
1605443041.389843, 75
1605443041.406267, 75
1605443041.420829, 75
1605443041.434341, 74
1605443041.448010, 74
1605443041.464686, 74
1605443041.478172, 75
1605443041.491886, 74
1605443041.509110, 75
1605443041.522488, 75
1605443041.539261, 75
1605443041.553615, 74
1605443041.566658, 75
1605443041.580604, 74
1605443041.597919, 75
1605443041.611164, 75
1605443041.626098, 75
1605443041.640382, 76
1605443041.654487, 76
1605443041.667772, 75
1605443041.682430, 75
